class_filename,class_filepath,start_time,end_time,mid_time,exposure_s,temp_c,gain_ev_ch,sat_alt,sat_lat,sat_lon,bore_lat,bore_lon,solarang_deg,phaseang_deg,program,version,dataset,scd_fltr,scd_used,v0_lat,v0_lon,v1_lat,v1_lon,v2_lat,v2_lon,v3_lat,v3_lon,xsm_mean_meancounts,xsm_std_meancounts,xsm_min_meancounts,xsm_max_meancounts,xsm_mean_totalcounts,xsm_std_totalcounts,xsm_points_used
ch2_cla_l1_20250801T065816395_20250801T065824395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065816395_20250801T065824395.fits,2025-08-01T06:58:16.395,2025-08-01T06:58:24.395,2025-08-01T06:58:20.395,8.0,-36.9,13.5,98.7856,-80.1403,-111.584,-80.1452,-111.58,99.9667,99.9667,CLASS_add_scds.pro,2.1,536,1,"0,3,4,5,8,9,10,11,",-79.5707,-114.161,-80.7883,-113.71,-80.6985,-108.686,-79.4914,-109.715,1.79620361328125,0.0433781429799494,1.7392578125,1.865234375,3678.625,88.83843682293637,8
ch2_cla_l1_20250801T065824395_20250801T065832395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065824395_20250801T065832395.fits,2025-08-01T06:58:24.395,2025-08-01T06:58:32.395,2025-08-01T06:58:28.395,8.0,-36.9,13.5,98.6469,-79.7346,-111.823,-79.7396,-111.82,100.315,100.315,CLASS_add_scds.pro,2.1,537,1,"0,3,4,5,8,9,10,11,",-79.1642,-114.288,-80.3807,-113.872,-80.2948,-109.061,-79.0879,-110.011,1.74688720703125,0.0433954135762936,1.6748046875,1.8037109375,3577.625,88.87380700424941,8
ch2_cla_l1_20250801T065832395_20250801T065840395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065832395_20250801T065840395.fits,2025-08-01T06:58:32.395,2025-08-01T06:58:40.395,2025-08-01T06:58:36.395,8.0,-36.9,13.5,98.5082,-79.3287,-112.044,-79.3337,-112.04,100.663,100.663,CLASS_add_scds.pro,2.1,538,1,"0,3,4,5,8,9,10,11,",-78.7574,-114.407,-79.9732,-114.021,-79.8908,-109.407,-78.6839,-110.287,1.8199462890625,0.0476802506413917,1.7490234375,1.8837890625,3727.25,97.64915331357022,8
ch2_cla_l1_20250801T065840395_20250801T065848395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065840395_20250801T065848395.fits,2025-08-01T06:58:40.395,2025-08-01T06:58:48.395,2025-08-01T06:58:44.395,8.0,-36.9,13.5,98.3695,-78.9226,-112.248,-78.9274,-112.246,101.012,101.012,CLASS_add_scds.pro,2.1,539,1,"0,3,4,5,8,9,10,11,",-78.3507,-114.518,-79.5654,-114.16,-79.4863,-109.727,-78.2798,-110.543,1.7796630859375,0.0365896907768815,1.72900390625,1.82470703125,3644.75,74.93568671105339,8
ch2_cla_l1_20250801T065848395_20250801T065856395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065848395_20250801T065856395.fits,2025-08-01T06:58:48.395,2025-08-01T06:58:56.395,2025-08-01T06:58:52.395,8.0,-36.9,13.5,98.2308,-78.5162,-112.439,-78.5211,-112.437,101.36,101.36,CLASS_add_scds.pro,2.1,540,1,"0,3,4,5,8,9,10,11,",-77.9437,-114.621,-79.1575,-114.288,-79.0815,-110.024,-77.8753,-110.783,1.80389404296875,0.0551000719491787,1.7265625,1.8994140625,3694.375,112.844947351918,8
ch2_cla_l1_20250801T065856395_20250801T065904395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065856395_20250801T065904395.fits,2025-08-01T06:58:56.395,2025-08-01T06:59:04.395,2025-08-01T06:59:00.395,8.0,-37.0,13.5,98.0922,-78.1097,-112.617,-78.1146,-112.615,101.708,101.708,CLASS_add_scds.pro,2.1,541,1,"0,3,4,5,8,9,10,11,",-77.5366,-114.718,-78.7496,-114.407,-78.6763,-110.299,-77.4704,-111.007,1.7852783203125,0.0488139976772701,1.7119140625,1.85595703125,3656.25,99.9710672430493,8
ch2_cla_l1_20250801T065904395_20250801T065912395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065904395_20250801T065912395.fits,2025-08-01T06:59:04.395,2025-08-01T06:59:12.395,2025-08-01T06:59:08.395,8.0,-37.0,13.5,97.9536,-77.7031,-112.784,-77.708,-112.782,102.055,102.055,CLASS_add_scds.pro,2.1,542,1,"0,3,4,5,8,9,10,11,",-77.1296,-114.81,-78.3414,-114.518,-78.2707,-110.556,-77.0656,-111.217,1.82073974609375,0.060047782252689,1.73095703125,1.91748046875,3728.875,122.97785805350722,8
ch2_cla_l1_20250801T065912395_20250801T065920395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065912395_20250801T065920395.fits,2025-08-01T06:59:12.395,2025-08-01T06:59:20.395,2025-08-01T06:59:16.395,8.0,-37.0,13.5,97.815,-77.2962,-112.94,-77.3013,-112.938,102.403,102.403,CLASS_add_scds.pro,2.1,543,1,"0,3,4,5,8,9,10,11,",-76.7224,-114.895,-77.9333,-114.622,-77.8651,-110.796,-76.6603,-111.415,1.7872314453125,0.0738515157977738,1.6572265625,1.86865234375,3660.25,151.2479043538408,8
ch2_cla_l1_20250801T065920395_20250801T065928395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065920395_20250801T065928395.fits,2025-08-01T06:59:20.395,2025-08-01T06:59:28.395,2025-08-01T06:59:24.395,8.0,-37.0,13.5,97.6765,-76.8893,-113.087,-76.8942,-113.085,102.751,102.751,CLASS_add_scds.pro,2.1,544,1,"0,3,4,5,8,9,10,11,",-76.315,-114.976,-77.5249,-114.719,-77.459,-111.02,-76.2549,-111.602,1.81732177734375,0.0915332242976691,1.68359375,1.94775390625,3721.875,187.4600433616264,8
ch2_cla_l1_20250801T065928395_20250801T065936395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065928395_20250801T065936395.fits,2025-08-01T06:59:28.395,2025-08-01T06:59:36.395,2025-08-01T06:59:32.395,8.0,-37.0,13.5,97.538,-76.4822,-113.225,-76.4871,-113.223,103.098,103.098,CLASS_add_scds.pro,2.1,545,1,"0,3,4,5,8,9,10,11,",-75.9077,-115.053,-77.1165,-114.811,-77.0527,-111.231,-75.8494,-111.778,1.811279296875,0.0799133519546414,1.67578125,1.91455078125,3709.5,163.66254480310567,8
ch2_cla_l1_20250801T065936395_20250801T065944395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065936395_20250801T065944395.fits,2025-08-01T06:59:36.395,2025-08-01T06:59:44.395,2025-08-01T06:59:40.395,8.0,-37.1,13.5,97.3996,-76.0749,-113.355,-76.0799,-113.353,103.446,103.446,CLASS_add_scds.pro,2.1,546,1,"0,3,4,5,8,9,10,11,",-75.5002,-115.126,-76.7081,-114.897,-76.6463,-111.429,-75.4436,-111.945,1.83782958984375,0.0829575073654698,1.7197265625,1.9560546875,3763.875,169.89697508448214,8
ch2_cla_l1_20250801T065944395_20250801T065952395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065944395_20250801T065952395.fits,2025-08-01T06:59:44.395,2025-08-01T06:59:52.395,2025-08-01T06:59:48.395,8.0,-37.2,13.5,97.2613,-75.6676,-113.478,-75.6725,-113.477,103.793,103.793,CLASS_add_scds.pro,2.1,547,1,"0,3,4,5,8,9,10,11,",-75.0927,-115.194,-76.2995,-114.978,-76.2397,-111.616,-75.0376,-112.102,1.81597900390625,0.0715796414297736,1.70166015625,1.931640625,3719.125,146.5951056481764,8
ch2_cla_l1_20250801T065952395_20250801T070000395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T065952395_20250801T070000395.fits,2025-08-01T06:59:52.395,2025-08-01T07:00:00.395,2025-08-01T06:59:56.395,8.0,-37.2,13.5,97.123,-75.2601,-113.594,-75.265,-113.593,104.14,104.14,CLASS_add_scds.pro,2.1,548,1,"0,3,4,5,8,9,10,11,",-74.6853,-115.26,-75.8909,-115.055,-75.8328,-111.791,-74.6317,-112.252,1.820068359375,0.0568578903357232,1.7353515625,1.90478515625,3727.5,116.4449594075612,8
ch2_cla_l1_20250801T070000395_20250801T070008395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070000395_20250801T070008395.fits,2025-08-01T07:00:00.395,2025-08-01T07:00:08.395,2025-08-01T07:00:04.395,8.0,-37.2,13.5,96.975,-74.8527,-113.705,-74.8576,-113.704,104.487,104.487,CLASS_add_scds.pro,2.1,549,1,"0,3,4,5,8,9,10,11,",-74.2776,-115.322,-75.4823,-115.128,-75.4259,-111.958,-74.2256,-112.394,1.849609375,0.0540529139593658,1.78369140625,1.93212890625,3788.0,110.7003677887812,8
ch2_cla_l1_20250801T070008395_20250801T070016395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070008395_20250801T070016395.fits,2025-08-01T07:00:08.395,2025-08-01T07:00:16.395,2025-08-01T07:00:12.395,8.0,-37.1,13.5,96.8369,-74.445,-113.81,-74.45,-113.809,104.834,104.834,CLASS_add_scds.pro,2.1,550,1,"0,3,4,8,9,10,11,",-73.8699,-115.381,-75.0736,-115.197,-75.0187,-112.116,-73.8192,-112.529,1.7198486328125,0.0362962245780838,1.6669921875,1.767578125,3522.25,74.33466793591572,8
ch2_cla_l1_20250801T070016395_20250801T070024395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070016395_20250801T070024395.fits,2025-08-01T07:00:16.395,2025-08-01T07:00:24.395,2025-08-01T07:00:20.395,8.0,-37.1,13.5,96.6988,-74.0372,-113.91,-74.0421,-113.909,105.18,105.18,CLASS_add_scds.pro,2.1,551,1,"0,3,4,8,9,10,11,",-73.462,-115.438,-74.6647,-115.262,-74.6114,-112.265,-73.4125,-112.657,1.72760009765625,0.0613573735253562,1.62109375,1.80908203125,3538.125,125.6599009799296,8
ch2_cla_l1_20250801T070032395_20250801T070040395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070032395_20250801T070040395.fits,2025-08-01T07:00:32.395,2025-08-01T07:00:40.395,2025-08-01T07:00:36.395,8.0,-37.2,13.5,96.423,-73.2212,-114.095,-73.2262,-114.094,105.873,105.873,CLASS_add_scds.pro,2.1,553,1,"0,3,4,5,8,9,10,11,",-72.646,-115.544,-73.8466,-115.384,-73.796,-112.542,-72.5989,-112.897,1.75048828125,0.0630009871770973,1.63671875,1.8349609375,3585.0,129.02602173869536,8
ch2_cla_l1_20250801T070048395_20250801T070056395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070048395_20250801T070056395.fits,2025-08-01T07:00:48.395,2025-08-01T07:00:56.395,2025-08-01T07:00:52.395,8.0,-37.3,13.5,96.1477,-72.4048,-114.264,-72.4097,-114.263,106.565,106.565,CLASS_add_scds.pro,2.1,555,1,"0,3,4,5,8,9,10,11,",-71.8297,-115.641,-73.0282,-115.494,-72.9802,-112.793,-71.7848,-113.115,1.75067138671875,0.0456774647724691,1.68505859375,1.82763671875,3585.375,93.54744785401684,8
ch2_cla_l1_20250801T070056395_20250801T070104395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070056395_20250801T070104395.fits,2025-08-01T07:00:56.395,2025-08-01T07:01:04.395,2025-08-01T07:01:00.395,8.0,-37.2,13.5,96.0102,-71.9965,-114.343,-72.0017,-114.342,106.911,106.911,CLASS_add_scds.pro,2.1,556,1,"0,3,4,5,8,10,11,",-71.4218,-115.686,-72.619,-115.546,-72.5721,-112.91,-71.378,-113.218,1.71490478515625,0.0555620525549897,1.638671875,1.80712890625,3512.125,113.79108363261908,8
ch2_cla_l1_20250801T070104395_20250801T070112395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070104395_20250801T070112395.fits,2025-08-01T07:01:04.395,2025-08-01T07:01:12.395,2025-08-01T07:01:08.395,8.0,-37.2,13.5,95.8728,-71.5881,-114.419,-71.5933,-114.418,107.256,107.256,CLASS_add_scds.pro,2.1,557,1,"0,3,4,5,8,10,11,",-71.0135,-115.73,-72.21,-115.596,-72.1642,-113.022,-70.9706,-113.316,1.78936767578125,0.0544383934439453,1.7060546875,1.87841796875,3664.625,111.48982977320011,8
ch2_cla_l1_20250801T070120395_20250801T070128395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070120395_20250801T070128395.fits,2025-08-01T07:01:20.395,2025-08-01T07:01:28.395,2025-08-01T07:01:24.395,8.0,-37.4,13.5,95.5985,-70.771,-114.561,-70.7759,-114.56,107.946,107.946,CLASS_add_scds.pro,2.1,559,1,"0,3,4,5,8,9,10,11,",-70.1964,-115.813,-71.3908,-115.689,-71.3471,-113.231,-70.1553,-113.501,1.773681640625,0.0889181473050693,1.64013671875,1.89208984375,3632.5,182.10436568078208,8
ch2_cla_l1_20250801T070128395_20250801T070136395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070128395_20250801T070136395.fits,2025-08-01T07:01:28.395,2025-08-01T07:01:36.395,2025-08-01T07:01:32.395,8.0,-37.4,13.5,95.4616,-70.3623,-114.628,-70.3672,-114.627,108.291,108.291,CLASS_add_scds.pro,2.1,560,1,"0,3,4,5,8,10,11,",-69.7879,-115.852,-70.9812,-115.733,-70.9385,-113.329,-69.7477,-113.588,1.73486328125,0.0702674358006986,1.6328125,1.8447265625,3553.0,143.90770851983078,8
ch2_cla_l1_20250801T070136395_20250801T070144395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070136395_20250801T070144395.fits,2025-08-01T07:01:36.395,2025-08-01T07:01:44.395,2025-08-01T07:01:40.395,8.0,-37.5,13.5,95.3248,-69.9536,-114.692,-69.9585,-114.691,108.636,108.636,CLASS_add_scds.pro,2.1,561,1,"0,1,3,4,5,6,7,8,9,10,11,",-69.3793,-115.89,-70.5716,-115.775,-70.5298,-113.423,-69.34,-113.672,1.7615966796875,0.058382798974745,1.67333984375,1.84521484375,3607.75,119.5679723002778,8
ch2_cla_l1_20250801T070144395_20250801T070152395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070144395_20250801T070152395.fits,2025-08-01T07:01:44.395,2025-08-01T07:01:52.395,2025-08-01T07:01:48.395,8.0,-37.8,13.5,95.1882,-69.5447,-114.754,-69.5496,-114.753,108.98,108.98,CLASS_add_scds.pro,2.1,562,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-68.9706,-115.926,-70.1619,-115.816,-70.121,-113.513,-68.932,-113.752,1.72222900390625,0.0450025036281881,1.6455078125,1.7998046875,3527.125,92.16512743052937,8
ch2_cla_l1_20250801T070152395_20250801T070200395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070152395_20250801T070200395.fits,2025-08-01T07:01:52.395,2025-08-01T07:02:00.395,2025-08-01T07:01:56.395,8.0,-37.8,13.5,95.0518,-69.1358,-114.813,-69.1405,-114.813,109.324,109.324,CLASS_add_scds.pro,2.1,563,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-68.5618,-115.961,-69.7521,-115.855,-69.712,-113.6,-68.5239,-113.83,1.779541015625,0.0593084435546608,1.68798828125,1.8740234375,3644.5,121.46369239994549,8
ch2_cla_l1_20250801T070200395_20250801T070208395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070200395_20250801T070208395.fits,2025-08-01T07:02:00.395,2025-08-01T07:02:08.395,2025-08-01T07:02:04.395,8.0,-37.8,13.5,94.9155,-68.7268,-114.871,-68.7315,-114.87,109.668,109.668,CLASS_add_scds.pro,2.1,564,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-68.1531,-115.995,-69.3421,-115.893,-69.3028,-113.684,-68.116,-113.905,1.74383544921875,0.053244050251939,1.6787109375,1.8388671875,3571.375,109.04381491597114,8
ch2_cla_l1_20250801T070208395_20250801T070216395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070208395_20250801T070216395.fits,2025-08-01T07:02:08.395,2025-08-01T07:02:16.395,2025-08-01T07:02:12.395,8.0,-37.8,13.5,94.7795,-68.3177,-114.926,-68.3225,-114.926,110.012,110.012,CLASS_add_scds.pro,2.1,565,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-67.7442,-116.028,-68.9323,-115.929,-68.8939,-113.765,-67.7078,-113.977,1.767822265625,0.0435849873085586,1.69873046875,1.82470703125,3620.5,89.26205400792817,8
ch2_cla_l1_20250801T070216395_20250801T070224395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070216395_20250801T070224395.fits,2025-08-01T07:02:16.395,2025-08-01T07:02:24.395,2025-08-01T07:02:20.395,8.0,-37.8,13.5,94.6436,-67.9085,-114.98,-67.9133,-114.979,110.355,110.355,CLASS_add_scds.pro,2.1,566,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-67.3352,-116.06,-68.5223,-115.965,-68.4846,-113.842,-67.2995,-114.047,1.76727294921875,0.0513036912532869,1.6953125,1.8515625,3619.375,105.06995968673172,8
ch2_cla_l1_20250801T070224395_20250801T070232395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070224395_20250801T070232395.fits,2025-08-01T07:02:24.395,2025-08-01T07:02:32.395,2025-08-01T07:02:28.395,8.0,-37.8,13.5,94.5079,-67.4993,-115.032,-67.5041,-115.031,110.699,110.699,CLASS_add_scds.pro,2.1,567,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-66.9263,-116.091,-68.1122,-115.998,-68.0753,-113.917,-66.8912,-114.114,1.79132080078125,0.0449172781730685,1.73681640625,1.853515625,3668.625,91.99058569844448,8
ch2_cla_l1_20250801T070232395_20250801T070240395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070232395_20250801T070240395.fits,2025-08-01T07:02:32.395,2025-08-01T07:02:40.395,2025-08-01T07:02:36.395,8.0,-37.9,13.5,94.3725,-67.09,-115.082,-67.0947,-115.081,111.041,111.041,CLASS_add_scds.pro,2.1,568,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-66.5172,-116.121,-67.7022,-116.032,-67.6659,-113.989,-66.4827,-114.179,1.78485107421875,0.0834738336016717,1.64697265625,1.89404296875,3655.375,170.95441121622372,8
ch2_cla_l1_20250801T070240395_20250801T070248395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070240395_20250801T070248395.fits,2025-08-01T07:02:40.395,2025-08-01T07:02:48.395,2025-08-01T07:02:44.395,8.0,-38.0,13.5,94.2373,-66.6806,-115.13,-66.6853,-115.13,111.384,111.384,CLASS_add_scds.pro,2.1,569,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-66.108,-116.15,-67.292,-116.063,-67.2564,-114.059,-66.0741,-114.243,1.77789306640625,0.0548972564137787,1.69873046875,1.8720703125,3641.125,112.42958113541876,8
ch2_cla_l1_20250801T070248395_20250801T070256395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070248395_20250801T070256395.fits,2025-08-01T07:02:48.395,2025-08-01T07:02:56.395,2025-08-01T07:02:52.395,8.0,-38.0,13.5,94.1022,-66.2711,-115.177,-66.2759,-115.176,111.726,111.726,CLASS_add_scds.pro,2.1,570,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-65.6989,-116.178,-66.8817,-116.094,-66.8467,-114.126,-65.6656,-114.304,1.8087158203125,0.0722918959774036,1.67822265625,1.912109375,3704.25,148.05380296172257,8
ch2_cla_l1_20250801T070256395_20250801T070304395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070256395_20250801T070304395.fits,2025-08-01T07:02:56.395,2025-08-01T07:03:04.395,2025-08-01T07:03:00.395,8.0,-38.0,13.5,93.9675,-65.8616,-115.223,-65.8663,-115.222,112.068,112.068,CLASS_add_scds.pro,2.1,571,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-65.2896,-116.206,-66.4714,-116.124,-66.4371,-114.191,-65.2568,-114.363,1.80023193359375,0.0610245177670478,1.72021484375,1.8994140625,3686.875,124.97821238691397,8
ch2_cla_l1_20250801T070304395_20250801T070312395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070304395_20250801T070312395.fits,2025-08-01T07:03:04.395,2025-08-01T07:03:12.395,2025-08-01T07:03:08.395,8.0,-38.0,13.5,93.8329,-65.4519,-115.267,-65.4567,-115.266,112.41,112.41,CLASS_add_scds.pro,2.1,572,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-64.8803,-116.233,-66.0611,-116.153,-66.0273,-114.254,-64.8481,-114.42,1.793212890625,0.0790472904095627,1.6953125,1.93212890625,3672.5,161.88885075878449,8
ch2_cla_l1_20250801T070312395_20250801T070320395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070312395_20250801T070320395.fits,2025-08-01T07:03:12.395,2025-08-01T07:03:20.395,2025-08-01T07:03:16.395,8.0,-38.1,13.5,93.6986,-65.0422,-115.309,-65.047,-115.309,112.751,112.751,CLASS_add_scds.pro,2.1,573,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-64.4709,-116.259,-65.6506,-116.182,-65.6175,-114.315,-64.4392,-114.476,1.78564453125,0.0836397622450232,1.66552734375,1.9140625,3657.0,171.29423307780763,8
ch2_cla_l1_20250801T070320395_20250801T070328395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070320395_20250801T070328395.fits,2025-08-01T07:03:20.395,2025-08-01T07:03:28.395,2025-08-01T07:03:24.395,8.0,-38.1,13.5,93.5646,-64.6325,-115.351,-64.6373,-115.35,113.092,113.092,CLASS_add_scds.pro,2.1,574,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-64.0615,-116.284,-65.2401,-116.21,-65.2076,-114.374,-64.0304,-114.53,1.82354736328125,0.0643298468782744,1.73388671875,1.939453125,3734.625,131.74752640670607,8
ch2_cla_l1_20250801T070328395_20250801T070336395.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070328395_20250801T070336395.fits,2025-08-01T07:03:28.395,2025-08-01T07:03:36.395,2025-08-01T07:03:32.395,8.0,-38.1,13.5,93.4307,-64.2227,-115.391,-64.2274,-115.391,113.433,113.433,CLASS_add_scds.pro,2.1,575,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-63.652,-116.309,-64.8296,-116.236,-64.7976,-114.432,-63.6214,-114.583,1.77203369140625,0.0529344989880135,1.68603515625,1.84814453125,3629.125,108.40985392745176,8
ch2_cla_l1_20250801T070336395_20250801T070342170.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T070336395_20250801T070342170.fits,2025-08-01T07:03:36.395,2025-08-01T07:03:42.170,2025-08-01T07:03:39.283,5.774,-38.1,13.5,93.3158,-63.8698,-115.425,-63.8746,-115.424,113.726,113.726,CLASS_add_scds.pro,2.1,576,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-63.3563,-116.326,-64.419,-116.262,-64.3876,-114.488,-63.326,-114.62,1.8248697916666667,0.0512799158629839,1.748046875,1.888671875,3737.3333333333335,105.02126768739112,6
ch2_cla_l1_20250801T203821221_20250801T203829221.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T203821221_20250801T203829221.fits,2025-08-01T20:38:21.221,2025-08-01T20:38:29.221,2025-08-01T20:38:25.221,8.0,-36.9,13.5,102.883,-88.3158,14.9209,-88.3126,15.0147,90.4952,90.4952,CLASS_add_scds.pro,2.1,509,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-87.5596,16.9061,-89.0598,10.0936,-88.3506,31.3874,-87.9722,36.0438,1.71929931640625,0.0633220762930152,1.63916015625,1.81787109375,3521.125,129.68361224809513,8
ch2_cla_l1_20250801T203837221_20250801T203845221.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T203837221_20250801T203845221.fits,2025-08-01T20:38:37.221,2025-08-01T20:38:45.221,2025-08-01T20:38:41.221,8.0,-37.0,13.5,102.593,-88.813,-11.331,-88.8117,-11.0539,91.1899,91.1899,CLASS_add_scds.pro,2.1,511,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-88.4675,-25.1147,-89.3168,-47.274,-89.0362,11.3854,-88.1298,1.3072,1.72503662109375,0.0779204551945301,1.6240234375,1.84619140625,3532.875,159.58109223839773,8
