class_filename,class_filepath,start_time,end_time,mid_time,exposure_s,temp_c,gain_ev_ch,sat_alt,sat_lat,sat_lon,bore_lat,bore_lon,solarang_deg,phaseang_deg,program,version,dataset,scd_fltr,scd_used,v0_lat,v0_lon,v1_lat,v1_lon,v2_lat,v2_lon,v3_lat,v3_lon,xsm_mean_meancounts,xsm_std_meancounts,xsm_min_meancounts,xsm_max_meancounts,xsm_mean_totalcounts,xsm_std_totalcounts,xsm_points_used
ch2_cla_l1_20250801T223400772_20250801T223408772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223400772_20250801T223408772.fits,2025-08-01T22:34:00.772,2025-08-01T22:34:08.772,2025-08-01T22:34:04.772,8.0,-36.3,13.5,104.786,-82.5044,45.7886,-82.4999,45.7941,85.2596,85.2596,CLASS_add_scds.pro,2.1,494,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-81.8031,43.4532,-83.0439,41.5078,-83.1811,48.6007,-81.9195,49.4926,1.77777099609375,0.062256167114523,1.69921875,1.86669921875,3640.875,127.50063025054313,8
ch2_cla_l1_20250801T223408772_20250801T223416772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223408772_20250801T223416772.fits,2025-08-01T22:34:08.772,2025-08-01T22:34:16.772,2025-08-01T22:34:12.772,8.0,-36.3,13.5,104.645,-82.905,45.3068,-82.9006,45.3128,85.6057,85.6057,CLASS_add_scds.pro,2.1,495,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-82.2014,42.8987,-83.4383,40.7346,-83.5837,48.2391,-82.3237,49.2348,1.8333740234375,0.0729667206321861,1.740234375,1.93603515625,3754.75,149.43584385471723,8
ch2_cla_l1_20250801T223416772_20250801T223424772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223416772_20250801T223424772.fits,2025-08-01T22:34:16.772,2025-08-01T22:34:24.772,2025-08-01T22:34:20.772,8.0,-36.3,13.5,104.503,-83.305,44.7677,-83.3005,44.7755,85.9518,85.9518,CLASS_add_scds.pro,2.1,496,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-82.5991,42.2854,-83.8312,39.8638,-83.9859,47.8302,-82.7278,48.9493,1.779541015625,0.0770808608592623,1.6728515625,1.88720703125,3644.5,157.86160303976934,8
ch2_cla_l1_20250801T223424772_20250801T223432772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223424772_20250801T223432772.fits,2025-08-01T22:34:24.772,2025-08-01T22:34:32.772,2025-08-01T22:34:28.772,8.0,-36.3,13.5,104.361,-83.7045,44.1605,-83.7,44.1689,86.298,86.298,CLASS_add_scds.pro,2.1,497,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-82.9958,41.6035,-84.2227,38.8737,-84.3879,47.3621,-83.1317,48.6313,1.850341796875,0.0808725329237813,1.74462890625,1.9755859375,3789.5,165.62694742790413,8
ch2_cla_l1_20250801T223440772_20250801T223448772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223440772_20250801T223448772.fits,2025-08-01T22:34:40.772,2025-08-01T22:34:48.772,2025-08-01T22:34:44.772,8.0,-36.4,13.5,104.076,-84.5011,42.683,-84.4967,42.6941,86.9909,86.9909,CLASS_add_scds.pro,2.1,499,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-83.7859,39.9783,-84.9994,36.4331,-85.1906,46.1945,-83.9391,47.8682,1.72760009765625,0.0441096548045798,1.65966796875,1.80029296875,3538.125,90.33657303977957,8
ch2_cla_l1_20250801T223456772_20250801T223504772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223456772_20250801T223504772.fits,2025-08-01T22:34:56.772,2025-08-01T22:35:04.772,2025-08-01T22:35:00.772,8.0,-36.4,13.5,103.791,-85.2931,40.7088,-85.2889,40.7222,87.684,87.684,CLASS_add_scds.pro,2.1,501,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-84.5701,37.8812,-85.7643,33.1031,-85.991,44.5622,-84.7455,46.8716,1.738525390625,0.0444914293194681,1.66796875,1.806640625,3560.5,91.11844724627078,8
ch2_cla_l1_20250801T223512772_20250801T223520772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223512772_20250801T223520772.fits,2025-08-01T22:35:12.772,2025-08-01T22:35:20.772,2025-08-01T22:35:16.772,8.0,-36.4,13.5,103.504,-86.0775,37.9427,-86.0733,37.9615,88.3776,88.3776,CLASS_add_scds.pro,2.1,503,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-85.3446,35.0853,-86.5086,28.3349,-86.7865,42.1232,-85.5498,45.5187,1.726318359375,0.0367858088858521,1.66650390625,1.7841796875,3535.5,75.33733659822522,8
ch2_cla_l1_20250801T223520772_20250801T223528772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223520772_20250801T223528772.fits,2025-08-01T22:35:20.772,2025-08-01T22:35:28.772,2025-08-01T22:35:24.772,8.0,-36.4,13.5,103.36,-86.4653,36.1022,-86.461,36.1284,88.7244,88.7244,CLASS_add_scds.pro,2.1,504,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-85.7268,33.3097,-86.8688,25.11,-87.1815,40.3894,-85.9509,44.6419,1.7388916015625,0.0592088655288282,1.65576171875,1.82275390625,3561.25,121.25975660304027,8
ch2_cla_l1_20250801T223528772_20250801T223536772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223528772_20250801T223536772.fits,2025-08-01T22:35:28.772,2025-08-01T22:35:36.772,2025-08-01T22:35:32.772,8.0,-36.4,13.5,103.215,-86.8486,33.8118,-86.8445,33.8421,89.0714,89.0714,CLASS_add_scds.pro,2.1,505,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-86.1042,31.1859,-87.2164,21.0667,-87.5729,38.0952,-86.351,43.5717,1.7415771484375,0.0456765792942318,1.66748046875,1.8134765625,3566.75,93.54563439458688,8
ch2_cla_l1_20250801T223536772_20250801T223544772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223536772_20250801T223544772.fits,2025-08-01T22:35:36.772,2025-08-01T22:35:44.772,2025-08-01T22:35:40.772,8.0,-36.4,13.5,103.071,-87.2255,30.8938,-87.2215,30.9314,89.4184,89.4184,CLASS_add_scds.pro,2.1,506,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-86.4751,28.6144,-87.5463,15.9023,-87.9591,34.9259,-86.7494,42.2417,1.73394775390625,0.0732967790875488,1.6083984375,1.84716796875,3551.125,150.11180357130004,8
ch2_cla_l1_20250801T223544772_20250801T223552772.fits,/home/saurabh/moon_project/data/CLASS/ch2_cla_l1_2025_08/cla/data/calibrated/2025/08/01/ch2_cla_l1_20250801T223544772_20250801T223552772.fits,2025-08-01T22:35:44.772,2025-08-01T22:35:52.772,2025-08-01T22:35:48.772,8.0,-36.4,13.5,102.926,-87.5931,27.0726,-87.5892,27.1234,89.7655,89.7655,CLASS_add_scds.pro,2.1,507,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",-86.8373,25.4447,-87.8505,9.2086,-88.3363,30.3026,-87.1458,40.5404,1.7392578125,0.0546357825051091,1.6533203125,1.8134765625,3562.0,111.89408257046354,8
